Nombre: CARMEN CORRALES, Edad: 2, Pais: Riad
Nombre: FLOR MARIA FALLAS, Edad: 94, Pais: San Marino
Nombre: FLOR MARIA FALLAS, Edad: 61, Pais: España
Nombre: MARIA GLADIS VARGAS, Edad: 47, Pais: Sofía
Nombre: ANGEL MARIA JIMENEZ, Edad: 14, Pais: Libreville
Nombre: ANGEL MARIA JIMENEZ, Edad: 31, Pais: Islas Feroe
Nombre: FERNANDO ENRIQUE ORTEGA, Edad: 75, Pais: Vientián
Nombre: SONIA PICADO, Edad: 2, Pais: Gaborone
Nombre: MARGARITA GARITA, Edad: 92, Pais: Funafuti
Nombre: MARIA CECILIA GRANADOS, Edad: 33, Pais: San Salvador
Nombre: MARIA CECILIA GRANADOS, Edad: 35, Pais: Hong Kong
Nombre: MARIA OTILIA ROMERO, Edad: 71, Pais: Singapur
Nombre: VIRGINIA ARGUEDAS, Edad: 93, Pais: Majuro
Nombre: LETICIA SOTO, Edad: 34, Pais: Tirana
Nombre: LETICIA SOTO, Edad: 38, Pais: Groenlandia
Nombre: LETICIA SOTO, Edad: 45, Pais: República Guinea
Nombre: FLOR DE MARIA VALVERDE, Edad: 42, Pais: Panamá
Nombre: FLOR DE MARIA CASTRO, Edad: 43, Pais: Islas Cocos
Nombre: TERESA PRADA, Edad: 99, Pais: Beirut
Nombre: ESTRELLA AGUERO, Edad: 76, Pais: Sucre
Nombre: ESTRELLA AGUERO, Edad: 17, Pais: Maputo
Nombre: FRANCISCO URIEL ACUÑA, Edad: 38, Pais: Mónaco
Nombre: CARLOS ENRIQUE PACHECO, Edad: 21, Pais: Honiara
Nombre: JULIA CHACON, Edad: 71, Pais: Corea del Sur
Nombre: JULIA CHACON, Edad: 10, Pais: Yibuti
Nombre: LAUDENCIO GRANADOS, Edad: 60, Pais: México
Nombre: LAUDENCIO GRANADOS, Edad: 19, Pais: Costa Rica
Nombre: JUAN JOSE JIMENEZ, Edad: 41, Pais: Vaduz
Nombre: FERNANDO ELIZONDO, Edad: 24, Pais: Dinamarca
Nombre: ELIAS CORDERO, Edad: 32, Pais: Lesotho
Nombre: ELIAS CORDERO, Edad: 11, Pais: Yuba
Nombre: ELIAS CORDERO, Edad: 3, Pais: Timor Oriental
Nombre: GILBERTO VILLALOBOS, Edad: 58, Pais: Majuro
Nombre: GILBERTO VILLALOBOS, Edad: 42, Pais: Malta
Nombre: FLORA SALAS, Edad: 40, Pais: Kazajstán
Nombre: MARIA CECILIA RETANA, Edad: 76, Pais: Pekín
Nombre: BELARMINA VILLALOBOS, Edad: 100, Pais: Roma
Nombre: RAMON EDUARDO BERROCAL, Edad: 28, Pais: Kiev
Nombre: IRMA CECILIANO, Edad: 56, Pais: Indonesia
Nombre: CARLOS LUIS MORGAN, Edad: 40, Pais: Timor Oriental
Nombre: CARLOS LUIS MORGAN, Edad: 89, Pais: Taiwan
Nombre: MARIA ELENA ROMAN, Edad: 13, Pais: Conakri
Nombre: GILBERT RODRIGUEZ, Edad: 94, Pais: Sarajevo
Nombre: GILBERT RODRIGUEZ, Edad: 34, Pais: Federación Rusa
Nombre: ROSA VARGAS, Edad: 88, Pais: Funafuti
Nombre: PORFIRIO ARIAS, Edad: 45, Pais: Vietnam
Nombre: VICTOR MANUEL VARGAS, Edad: 85, Pais: Gaborone
Nombre: VICTOR MANUEL VARGAS, Edad: 94, Pais: Uzbekistán
Nombre: ANTONIO GARCIA, Edad: 20, Pais: Burkina Faso
Nombre: ANTONIO GARCIA, Edad: 71, Pais: Kuwait
Nombre: JESUS TORRES, Edad: 87, Pais: Yuba
Nombre: ROMELIA JIMENEZ, Edad: 23, Pais: Surinam
Nombre: ZORAIDA JIMENEZ, Edad: 38, Pais: San Marino
Nombre: FLORY EMILIA FONSECA, Edad: 87, Pais: México
Nombre: FLORY EMILIA FONSECA, Edad: 87, Pais: Daca
Nombre: HUGO VARGAS, Edad: 42, Pais: Albania
Nombre: SACRAMENTO GARRO, Edad: 94, Pais: Islas Cocos
Nombre: SACRAMENTO GARRO, Edad: 8, Pais: Iraq
Nombre: CARLOS MANUEL MARIN, Edad: 68, Pais: Yaren
Nombre: CARLOS MANUEL MARIN, Edad: 90, Pais: Astaná
Nombre: CARLOS MANUEL MARIN, Edad: 54, Pais: Islas Turcas y Caicos
Nombre: CARLOS MANUEL MARIN, Edad: 51, Pais: Fidji
Nombre: JOSE ANTONIO AGUILAR, Edad: 56, Pais: Rabat
Nombre: JOSE ANTONIO AGUILAR, Edad: 34, Pais: Malasia
Nombre: JULIETA CHAVARRIA, Edad: 66, Pais: Guayana Francesa
Nombre: LUIS ANGEL RODRIGUEZ, Edad: 86, Pais: Nauru
Nombre: XINIA CHINCHILLA, Edad: 49, Pais: San José
Nombre: XINIA CHINCHILLA, Edad: 26, Pais: Cabo Verde
Nombre: ERNESTO TORRES, Edad: 35, Pais: Bahrein
Nombre: OSCAR MANUEL GRANADOS, Edad: 14, Pais: Bagdad
Nombre: OSCAR MANUEL GRANADOS, Edad: 99, Pais: Singapur
Nombre: OSCAR MANUEL GRANADOS, Edad: 41, Pais: Costa de Marfil
Nombre: CARLOS SIBAJA, Edad: 77, Pais: Adís Abeba
Nombre: MELBA MONTERO, Edad: 14, Pais: San Marino
Nombre: FRANKLIN MONTERO, Edad: 52, Pais: Tonga
Nombre: FERNANDO ZELEDON, Edad: 52, Pais: Port Vila
Nombre: CLARA LINA GUTIERREZ, Edad: 89, Pais: Bakú
Nombre: BENJAMIN GUTIERREZ, Edad: 73, Pais: Uruguay
Nombre: BENJAMIN GUTIERREZ, Edad: 59, Pais: Vanuatu
Nombre: DONELIA CARMONA, Edad: 34, Pais: Tadjikistan
Nombre: HILDA RODRIGUEZ, Edad: 31, Pais: Ciudad del Vaticano
Nombre: FERNANDO RAMON CHINCHILLA, Edad: 95, Pais: Santo Domingo
Nombre: CARLOS LUIS MADRIGAL, Edad: 46, Pais: Biskek
Nombre: CARLOS LUIS MADRIGAL, Edad: 95, Pais: Isla De Navidad
Nombre: RODRIGO DURAN, Edad: 48, Pais: Francia
Nombre: RODRIGO DURAN, Edad: 93, Pais: Groenlandia
Nombre: ROSAMILA CHACON, Edad: 48, Pais: Astaná
Nombre: JOSE FRANCISCO MASIS, Edad: 66, Pais: Sri Jayawardenapura Kotte
Nombre: RAFAEL ANGEL MESEN, Edad: 81, Pais: Costa Rica
Nombre: RAFAEL ANGEL MESEN, Edad: 45, Pais: Freetown
Nombre: MARIA DILCIA MORA, Edad: 35, Pais: Bratislava
Nombre: ELIZABETH VILLALOBOS, Edad: 30, Pais: Dusambé
Nombre: RITA MARIA GARRO, Edad: 47, Pais: Kingstown
Nombre: MARTA MUÑOZ, Edad: 51, Pais: Lesotho
Nombre: EIDA MORA, Edad: 70, Pais: Georgia
Nombre: RIQUILDA ARIAS, Edad: 8, Pais: Kuwait
Nombre: RIQUILDA ARIAS, Edad: 37, Pais: Grecia
Nombre: RAFAEL ANGEL BLANCO, Edad: 23, Pais: Archipiélago de Svalbard
Nombre: SOLEDAD LEON, Edad: 1, Pais: Marruecos
Nombre: SOLEDAD LEON, Edad: 35, Pais: Niger
Nombre: SOLEDAD LEON, Edad: 97, Pais: Port Vila
Nombre: SAIRA SIBAJA, Edad: 20, Pais: Dakar
Nombre: EDWIN PEREZ, Edad: 65, Pais: Comores
Nombre: FRANCISCA MONTES, Edad: 75, Pais: Etiopía
Nombre: FRANCISCA MONTES, Edad: 11, Pais: Jerusalén
Nombre: FRANCISCA MONTES, Edad: 30, Pais: Argentina
Nombre: FRANCISCO ARLEY, Edad: 12, Pais: Senegal
Nombre: ETELVIDA VERONICA DIAZ, Edad: 95, Pais: Skopie
Nombre: ETELVIDA VERONICA DIAZ, Edad: 72, Pais: Francia
Nombre: ANA CECILIA CARVAJAL, Edad: 42, Pais: Manama
Nombre: MARTA EUGENIA ARGUEDAS, Edad: 11, Pais: Kigali
Nombre: MARTA EUGENIA ARGUEDAS, Edad: 31, Pais: Port Louis
Nombre: MARTA EUGENIA ARGUEDAS, Edad: 65, Pais: Banjul
Nombre: CARLOS EDUARDO MASSEY, Edad: 40, Pais: Adís Abeba
Nombre: CARLOS EDUARDO MASSEY, Edad: 78, Pais: Honduras
Nombre: ISABEL VARGAS, Edad: 55, Pais: Benín
Nombre: ISABEL VARGAS, Edad: 85, Pais: Podgorica
Nombre: ORLANDO PERALTA, Edad: 76, Pais: Macao
Nombre: ORLANDO PERALTA, Edad: 54, Pais: Islas Virgenes Británicas
Nombre: ARACELI CHINCHILLA, Edad: 34, Pais: Arabia Saudita
Nombre: GUILLERMO FERNANDEZ, Edad: 22, Pais: Argel
Nombre: GUILLERMO FERNANDEZ, Edad: 18, Pais: Amán
Nombre: RENE PICADO, Edad: 20, Pais: República del Congo
Nombre: RENE PICADO, Edad: 55, Pais: Isla Jan Mayen
Nombre: ISABEL MORENO, Edad: 33, Pais: Nom Pen
Nombre: RECAREDO VALVERDE, Edad: 80, Pais: Bandar Seri Begawan
Nombre: RIGOBERTO PORRAS, Edad: 71, Pais: Monrovia
Nombre: RIGOBERTO PORRAS, Edad: 47, Pais: Islas Cocos
Nombre: ANGEL GUILLERMO LEONHARDES, Edad: 50, Pais: Belmopán
Nombre: ANGEL GUILLERMO LEONHARDES, Edad: 68, Pais: Port Vila
Nombre: JOSE ENRIQUE VALVERDE, Edad: 55, Pais: Trípoli
Nombre: MARGARITA CAVICCHIONI, Edad: 57, Pais: Yamusukro
Nombre: MARGARITA CAVICCHIONI, Edad: 45, Pais: Andorra
Nombre: MARGARITA CAVICCHIONI, Edad: 23, Pais: Isla Jan Mayen
Nombre: ROGELIO MORALES, Edad: 28, Pais: Tokio
Nombre: ROGELIO MORALES, Edad: 29, Pais: Bakú
Nombre: ALCIDES JIMENEZ, Edad: 99, Pais: Seúl
Nombre: ALCIDES JIMENEZ, Edad: 71, Pais: Vaticano
Nombre: CRISTOBAL PEREZ, Edad: 3, Pais: Argelia
Nombre: CRISTOBAL PEREZ, Edad: 14, Pais: Vaticano
Nombre: DILIDIA BOLAÑOS, Edad: 26, Pais: Praia
Nombre: DILIDIA BOLAÑOS, Edad: 90, Pais: Pekín
Nombre: DILIDIA BOLAÑOS, Edad: 17, Pais: Norfolk Island
Nombre: MIRIAM JIMENEZ, Edad: 32, Pais: San Vincente y Granadinas
Nombre: MIRIAM JIMENEZ, Edad: 56, Pais: Tiflis
Nombre: MIRIAM JIMENEZ, Edad: 41, Pais: Puerto Príncipe
Nombre: AURORA ROJAS, Edad: 73, Pais: Kirguistán
Nombre: BLANCA ROSA RODRIGUEZ, Edad: 83, Pais: Reunión
Nombre: BLANCA ROSA RODRIGUEZ, Edad: 100, Pais: Puerto España
Nombre: BLANCA ROSA RODRIGUEZ, Edad: 38, Pais: Martinica
Nombre: NELSY BEJARANO, Edad: 39, Pais: Ciudad del Vaticano
Nombre: MARIA ELENA VALENCIANO, Edad: 58, Pais: Brasil
Nombre: MARIA ESTHER MORA, Edad: 50, Pais: Santiago
Nombre: GLADYS JIMENEZ, Edad: 99, Pais: Lesotho
Nombre: GLADYS JIMENEZ, Edad: 8, Pais: Kuala Lumpur
Nombre: SILVIA ASTRID GOYEZ, Edad: 8, Pais: Filipinas
Nombre: LIGIA SALAZAR, Edad: 30, Pais: Kiev
Nombre: LIGIA SALAZAR, Edad: 4, Pais: Trípoli
Nombre: BLANCA ROSA CASTILLO, Edad: 87, Pais: Teherán
Nombre: BLANCA ROSA CASTILLO, Edad: 94, Pais: Islas Marshall
Nombre: BLANCA ROSA CASTILLO, Edad: 69, Pais: Vanuatu
Nombre: BLANCA ROSA CASTILLO, Edad: 49, Pais: Saná
Nombre: FLOR DE MARIA ABELLAN, Edad: 23, Pais: Jordania
Nombre: FLOR DE MARIA ABELLAN, Edad: 32, Pais: Bamako
Nombre: LOURDES MADRIGAL, Edad: 59, Pais: Federación Rusa
Nombre: MIRIAM PIEDRA, Edad: 18, Pais: Andorra la Vieja
Nombre: AMABLE HERRERA, Edad: 82, Pais: Filipinas
Nombre: AMABLE HERRERA, Edad: 39, Pais: Nairobi
Nombre: AMABLE HERRERA, Edad: 70, Pais: Trípoli
Nombre: ALFREDO QUIROS, Edad: 96, Pais: Marruecos
Nombre: ALFREDO QUIROS, Edad: 27, Pais: Berlín
Nombre: ALFREDO QUIROS, Edad: 74, Pais: Conakri
Nombre: GILBERTO BALLESTERO, Edad: 90, Pais: Costa de Marfil
Nombre: HECTOR NAVARRO, Edad: 11, Pais: Puerto Príncipe
Nombre: HECTOR NAVARRO, Edad: 29, Pais: Mogadiscio
Nombre: HECTOR NAVARRO, Edad: 38, Pais: Luxemburgo
Nombre: NEFTALI MORA, Edad: 95, Pais: Pionyang
Nombre: CECILIA MUÑOZ, Edad: 90, Pais: Lilongüe
Nombre: CECILIA MUÑOZ, Edad: 98, Pais: Libia
Nombre: PIEDADES CHINCHILLA, Edad: 75, Pais: Ankara
Nombre: PIEDADES CHINCHILLA, Edad: 62, Pais: Reunión
Nombre: MARIA GAUDELIA MONGE, Edad: 69, Pais: Liberia
Nombre: BENILDA ACUÑA, Edad: 90, Pais: Egipto
Nombre: BENILDA ACUÑA, Edad: 98, Pais: Yuba
Nombre: CLARA LUZ ALPIZAR, Edad: 48, Pais: Basseterre
Nombre: CLARA LUZ ALPIZAR, Edad: 72, Pais: Argelia
Nombre: RUTH DETRINIDAD, Edad: 61, Pais: República del Congo
Nombre: RUTH DETRINIDAD, Edad: 14, Pais: Honduras
Nombre: RUTH DETRINIDAD, Edad: 1, Pais: Islamabad
Nombre: RUTH DETRINIDAD, Edad: 41, Pais: Timor Oriental
Nombre: RUTH DETRINIDAD, Edad: 64, Pais: Mozambique
Nombre: VILMA FERNANDEZ, Edad: 70, Pais: Guernsey
Nombre: MARIA CECILIA CEDEÑO, Edad: 70, Pais: Kingstown
Nombre: CARMEN LOPEZ, Edad: 50, Pais: Madagascar
Nombre: CARMEN LOPEZ, Edad: 69, Pais: Serbia
Nombre: CARMEN LOPEZ, Edad: 14, Pais: Vientián
Nombre: ROSARIO CASTRO, Edad: 32, Pais: Moscú
Nombre: ROSARIO CASTRO, Edad: 84, Pais: Ottawa
Nombre: MIGUEL ANGEL MORA, Edad: 38, Pais: Santa Elena
Nombre: FLORA SANDI, Edad: 90, Pais: Roseau
Nombre: FLORA SANDI, Edad: 95, Pais: Amán
Nombre: MANUEL JIMENEZ, Edad: 18, Pais: Bagdad
Nombre: MANUEL JIMENEZ, Edad: 46, Pais: San Tomé y Príncipe
Nombre: MANUEL JIMENEZ, Edad: 61, Pais: Bamako
Nombre: MANUEL JIMENEZ, Edad: 88, Pais: Guinea Ecuatorial
Nombre: MANUEL JIMENEZ, Edad: 12, Pais: Dili
Nombre: MANUEL JIMENEZ, Edad: 88, Pais: Bolivia
Nombre: JORGE ENRIQUE CAMPOS, Edad: 95, Pais: Monrovia
Nombre: ABELARDO GRANADOS, Edad: 51, Pais: Antigua y Barbuda
Nombre: GEORGINA MORALES, Edad: 60, Pais: Biskek
Nombre: GEORGINA MORALES, Edad: 42, Pais: Islas Virgenes Americanas
Nombre: CARLOS ENRIQUE UMAÑA, Edad: 80, Pais: Malí
Nombre: MIGUEL ANGEL CASCANTE, Edad: 89, Pais: Portugal
Nombre: MIGUEL ANGEL CASCANTE, Edad: 4, Pais: Turkmenistan
Nombre: ANA CECILIA MONTERO, Edad: 7, Pais: Eslovaquia
Nombre: ANA CECILIA MONTERO, Edad: 35, Pais: Cuba
Nombre: ANA CECILIA MONTERO, Edad: 16, Pais: Uganda
Nombre: ANA CECILIA MONTERO, Edad: 6, Pais: Yaundé
Nombre: ALBERTO LIZANO, Edad: 97, Pais: Israel
Nombre: ALBERTO LIZANO, Edad: 48, Pais: Bosnia-Herzegovina
Nombre: ALBERTO LIZANO, Edad: 62, Pais: Sudáfrica
Nombre: ALBERTO LIZANO, Edad: 22, Pais: Yaren
Nombre: GRACE BERROCAL, Edad: 36, Pais: Guam
Nombre: MERCEDES ARIAS, Edad: 18, Pais: Islas de Heard y McDonald
Nombre: MERCEDES ARIAS, Edad: 54, Pais: Buenos Aires
Nombre: MERCEDES ARIAS, Edad: 68, Pais: Chisináu
Nombre: MARCO AURELIO GUERRERO, Edad: 1, Pais: Haiti
Nombre: MARCO AURELIO GUERRERO, Edad: 73, Pais: Palau
Nombre: ALBA ROSA MENA, Edad: 75, Pais: Islas Marshall
Nombre: ALBA ROSA MENA, Edad: 52, Pais: Bamako
Nombre: SAUL CALDERON, Edad: 20, Pais: Yuba
Nombre: SAUL CALDERON, Edad: 53, Pais: Bélgica
Nombre: SOCORRO ACUÑA, Edad: 2, Pais: Fidji
Nombre: SOCORRO ACUÑA, Edad: 59, Pais: Tanzania
Nombre: HAYDEE VARGAS, Edad: 67, Pais: Suva
Nombre: HAYDEE VARGAS, Edad: 41, Pais: Myanmar
Nombre: ROSARIO GONZALEZ, Edad: 60, Pais: Caracas
Nombre: ROSARIO GONZALEZ, Edad: 85, Pais: Niger
Nombre: ROSARIO GONZALEZ, Edad: 49, Pais: Bolivia
Nombre: LILLIETH GARCIA, Edad: 37, Pais: Budapest
Nombre: FLORA SALAS, Edad: 14, Pais: Camerún
Nombre: FLORA SALAS, Edad: 38, Pais: Samoa
Nombre: FLORA SALAS, Edad: 40, Pais: Luxemburgo
Nombre: SIRIA MARIA ARAYA, Edad: 25, Pais: Pekín
Nombre: MELLER SOLANO, Edad: 19, Pais: Beirut
Nombre: MELLER SOLANO, Edad: 99, Pais: Hong Kong
Nombre: MELLER SOLANO, Edad: 6, Pais: Funafuti
Nombre: MINOR SALAS, Edad: 28, Pais: Uagadugú
Nombre: RUTH MATAMOROS, Edad: 38, Pais: Berna
Nombre: CARMEN RODRIGUEZ, Edad: 51, Pais: Dodoma
Nombre: MARIA FRANCISCA DURAN, Edad: 16, Pais: Kuwait City
Nombre: MARIA FRANCISCA DURAN, Edad: 69, Pais: Copenhague
Nombre: MARIA FRANCISCA DURAN, Edad: 42, Pais: Chile
Nombre: MARIA CECILIA ESPELETA, Edad: 32, Pais: Kuwait
Nombre: MARIA CECILIA ESPELETA, Edad: 46, Pais: Abuya
Nombre: MISAEL MUÑOZ, Edad: 58, Pais: Fidji
Nombre: MAGDALENA JIMENEZ, Edad: 95, Pais: Pionyang
Nombre: LUZ MARTA FALLAS, Edad: 50, Pais: Camboya
Nombre: ABIGAIL MATA, Edad: 52, Pais: Nueva Caledonia
Nombre: ETELVINA CASTILLO, Edad: 100, Pais: Bahamas
Nombre: FELICIA ROJAS, Edad: 80, Pais: Abu Dabi
Nombre: OLGA AGUIRRE, Edad: 99, Pais: Taiwan
Nombre: JOSE JOAQUIN VARGAS, Edad: 5, Pais: Reikiavik
Nombre: JOSE JOAQUIN VARGAS, Edad: 80, Pais: Uagadugú
Nombre: MARIA JULIA PACHECO, Edad: 31, Pais: Tirana
Nombre: ELVIRA CHAVES, Edad: 33, Pais: Ucrania
Nombre: MANUEL BENAVIDES, Edad: 78, Pais: Irlanda
Nombre: LUZ MIREYA JIMENEZ, Edad: 65, Pais: Groenlandia
Nombre: LUZ MIREYA JIMENEZ, Edad: 95, Pais: Isla Jan Mayen
Nombre: LUZ MIREYA JIMENEZ, Edad: 38, Pais: Bangui
Nombre: GRACE BARRANTES, Edad: 84, Pais: Islas Virgenes Británicas
Nombre: GRACE BARRANTES, Edad: 79, Pais: Islamabad
Nombre: GRACE BARRANTES, Edad: 19, Pais: Filipinas
Nombre: GRACE BARRANTES, Edad: 64, Pais: Seúl
Nombre: TERESA CAMPOS, Edad: 11, Pais: Singapur
Nombre: TERESA CAMPOS, Edad: 58, Pais: Maseru
Nombre: GLADYS BARRANTES, Edad: 3, Pais: Porto-Novo
Nombre: JULIETA UREÑA, Edad: 55, Pais: Moldavia
Nombre: JULIETA UREÑA, Edad: 92, Pais: Andorra
Nombre: JULIETA UREÑA, Edad: 89, Pais: Luxemburgo
Nombre: GABRIELA CORONAS, Edad: 46, Pais: Togo
Nombre: GABRIELA CORONAS, Edad: 77, Pais: Indonesia
Nombre: GABRIELA CORONAS, Edad: 64, Pais: Oslo
Nombre: EDUARDO ALFARO, Edad: 56, Pais: Ciudad del Vaticano
Nombre: ZAIDA MIRIAN CHING, Edad: 91, Pais: Helsinki
Nombre: ZAIDA MIRIAN CHING, Edad: 1, Pais: Asmara
Nombre: JORGE ANTONIO VARGAS, Edad: 94, Pais: Lomé
Nombre: JORGE ANTONIO VARGAS, Edad: 66, Pais: Nueva Delhi
Nombre: VERA VIOLETA JIMENEZ, Edad: 27, Pais: Maputo
Nombre: LIGIA QUESADA, Edad: 60, Pais: Norfolk Island
Nombre: ROBERTO CORDERO, Edad: 29, Pais: Lima
Nombre: ROBERTO CORDERO, Edad: 31, Pais: Roma
Nombre: BLANCA BURGOS, Edad: 59, Pais: Israel
Nombre: FLOR MONTERO, Edad: 87, Pais: Bangladesh
Nombre: FLOR MONTERO, Edad: 20, Pais: Nukualofa
Nombre: MIRYAM JIMENEZ, Edad: 39, Pais: Beirut
Nombre: LUIS PEREZ, Edad: 75, Pais: Andorra la Vieja
Nombre: OLIVIO ROJAS, Edad: 100, Pais: Zambia
Nombre: OLIVIO ROJAS, Edad: 56, Pais: Skopie
Nombre: OLIVIO ROJAS, Edad: 1, Pais: Kazajstán
Nombre: OLIVIO ROJAS, Edad: 99, Pais: Camboya
Nombre: MARIA VIRGINIA ROJAS, Edad: 96, Pais: Yakarta
Nombre: MARIA VIRGINIA ROJAS, Edad: 81, Pais: Skopie
Nombre: GUILLERMO OBANDO, Edad: 86, Pais: Samoa
Nombre: GUILLERMO OBANDO, Edad: 22, Pais: Ciudad del Vaticano
Nombre: REINA MENDEZ, Edad: 62, Pais: Bermudas
Nombre: HORTENSIA BADILLA, Edad: 94, Pais: Gibraltar
Nombre: ALVARO CHINCHILLA, Edad: 43, Pais: Sri Jayawardenapura Kotte
Nombre: BENEDICTO MORA, Edad: 10, Pais: Kingstown
Nombre: MARIA LUISA ARIAS, Edad: 95, Pais: Kuwait
Nombre: HUGO GARRO, Edad: 48, Pais: Liubliana
Nombre: CARLOS LUIS QUESADA, Edad: 78, Pais: Cuba
Nombre: CARLOS LUIS QUESADA, Edad: 61, Pais: Porto-Novo
Nombre: VICTOR MANUEL ARTAVIA, Edad: 36, Pais: Isla Pitcairn
Nombre: JOSE MARIA RAMIREZ, Edad: 11, Pais: Polinesia Francesa
Nombre: JOSE MARIA RAMIREZ, Edad: 30, Pais: Tonga
Nombre: CARLOS LUIS FALLAS, Edad: 7, Pais: Rusia
Nombre: CARLOS LUIS FALLAS, Edad: 15, Pais: Eritrea
Nombre: CARLOS LUIS FALLAS, Edad: 93, Pais: Skopie
Nombre: CARLOS LUIS FALLAS, Edad: 98, Pais: Brasil
Nombre: ELMER ROMAN, Edad: 94, Pais: Puerto Rico
Nombre: BERTA LUZ PORRAS, Edad: 46, Pais: Londres
Nombre: BERTA LUZ PORRAS, Edad: 64, Pais: Trinidad y Tobago
Nombre: ELVIRA MATILDE SOLIS, Edad: 55, Pais: Berna
Nombre: ELVIRA MATILDE SOLIS, Edad: 72, Pais: Sudo Georgia y los Islas Sandwich del Sur
Nombre: ELVIRA MATILDE SOLIS, Edad: 63, Pais: Santo Tomé
Nombre: MARIA ELENA MORALES, Edad: 41, Pais: Argel
Nombre: CARLOS LUIS SERRANO, Edad: 19, Pais: Santo Domingo
Nombre: EXPEDITO DEL CARMEN VEGA, Edad: 9, Pais: Vientián
Nombre: EXPEDITO DEL CARMEN VEGA, Edad: 34, Pais: Mogadiscio
Nombre: CIRA PORRAS, Edad: 24, Pais: Vaduz
Nombre: BIENVENIDA MORA, Edad: 34, Pais: Ucrania
Nombre: BIENVENIDA MORA, Edad: 31, Pais: Cabo Verde
Nombre: BIENVENIDA MORA, Edad: 66, Pais: Roseau
Nombre: CARLOS MORA, Edad: 13, Pais: Granada
Nombre: ANA TERESA FONSECA, Edad: 4, Pais: Mauricio
Nombre: ANA TERESA FONSECA, Edad: 59, Pais: Sri Lanka
Nombre: CARLOS SERRANO, Edad: 36, Pais: Belice
Nombre: CARLOS SERRANO, Edad: 42, Pais: Gabón
Nombre: CARLOS SERRANO, Edad: 25, Pais: Lisboa
Nombre: MARIA TERESA RAMIREZ, Edad: 59, Pais: Tiflis
Nombre: MARIA CECILIA ESTRADA, Edad: 55, Pais: Maputo
Nombre: RODRIGO SOLIS, Edad: 74, Pais: Islas Cook
Nombre: ROSENDO ROJAS, Edad: 40, Pais: Tadjikistan
Nombre: ROSENDO ROJAS, Edad: 46, Pais: Islas Virgenes Británicas
Nombre: FLOR MARIA ALPIZAR, Edad: 94, Pais: Chile
Nombre: FLOR MARIA ALPIZAR, Edad: 36, Pais: Chisináu
Nombre: JOSE ROMUALDO CRUZ, Edad: 37, Pais: Egipto
Nombre: DINORAH ZUÑIGA, Edad: 5, Pais: Ottawa
Nombre: DINORAH ZUÑIGA, Edad: 5, Pais: Damasco
Nombre: MARTA MESEN, Edad: 5, Pais: Laos
Nombre: ODILIA VARGAS, Edad: 63, Pais: México
Nombre: RAMIRO CHAVES, Edad: 58, Pais: Bahamas
Nombre: RAMIRO CHAVES, Edad: 73, Pais: Swazilandia
Nombre: RAMIRO CHAVES, Edad: 34, Pais: Países Bajos
Nombre: LEONARDO ALVARADO, Edad: 10, Pais: Túnez
Nombre: EDGAR FERNANDEZ, Edad: 32, Pais: Yemen
Nombre: ADILIA FALLAS, Edad: 87, Pais: Riad
Nombre: PAULINA MADRIGAL, Edad: 60, Pais: Haiti
Nombre: RAMON MENDEZ, Edad: 86, Pais: Bermudas
Nombre: RAMON MENDEZ, Edad: 57, Pais: Viena
Nombre: CUSTODIA JIMENEZ, Edad: 65, Pais: Yuba
Nombre: CUSTODIA JIMENEZ, Edad: 22, Pais: Beirut
Nombre: CUSTODIA JIMENEZ, Edad: 63, Pais: Praia
Nombre: RAMON FROILAN SANDI, Edad: 60, Pais: Perú
Nombre: MARIA ELENA SANCHEZ, Edad: 40, Pais: Dakar
Nombre: ANA OFELIA ROYO, Edad: 3, Pais: Turquía
Nombre: JESUS FONSECA, Edad: 3, Pais: Grecia
Nombre: JESUS FONSECA, Edad: 87, Pais: Canadá
Nombre: JESUS FONSECA, Edad: 43, Pais: Melekeok
Nombre: OSCAR CORDERO, Edad: 57, Pais: San Salvador
Nombre: DULCELINA MORALES, Edad: 67, Pais: Managua
Nombre: HERNAN JIMENEZ, Edad: 17, Pais: China
Nombre: HERNAN JIMENEZ, Edad: 23, Pais: Palau
Nombre: HERNAN JIMENEZ, Edad: 54, Pais: Samoa
Nombre: HERNAN JIMENEZ, Edad: 2, Pais: Riad
Nombre: DAMARIS CASTRO, Edad: 85, Pais: Isla De Navidad
Nombre: DAMARIS CASTRO, Edad: 73, Pais: Tiflis
Nombre: DAMARIS CASTRO, Edad: 39, Pais: Bosnia-Herzegovina
Nombre: DAMARIS CASTRO, Edad: 100, Pais: Conakri
Nombre: CATALINA ALLEN, Edad: 82, Pais: Bermudas
Nombre: MIGUEL ANGEL GOMEZ, Edad: 23, Pais: Etiopía
Nombre: LUIS GOMEZ, Edad: 12, Pais: Yemen
Nombre: LUIS GOMEZ, Edad: 16, Pais: Abuya
Nombre: FINA KELMAN, Edad: 33, Pais: Puerto Moresby
Nombre: FINA KELMAN, Edad: 20, Pais: Vanuatu
Nombre: JUAN ELIAS BADILLA, Edad: 66, Pais: Harare
Nombre: JUAN ELIAS BADILLA, Edad: 18, Pais: Asunción
Nombre: DELFINA RODRIGUEZ, Edad: 30, Pais: Brazzaville
Nombre: DELFINA RODRIGUEZ, Edad: 7, Pais: Kiribati
Nombre: DORA MARTA TENORIO, Edad: 54, Pais: Seúl
